vulnerability_id,cve_id,server_id,office_id,severity,os_type,is_eol_os,component_name,is_eol_component,discovery_date
VULN-00873,CVE-2025-65032,SERVER-059,Office-A,High,Debian 9,TRUE,PostgreSQL,FALSE,2023-10-27
VULN-00874,CVE-2021-52033,SERVER-025,Office-A,Low,Windows Server 2019,FALSE,OpenSSH,FALSE,2025-05-15
VULN-00875,CVE-2021-35689,SERVER-025,Office-A,Medium,Windows Server 2019,FALSE,Python 2.7,TRUE,2024-10-20
VULN-00876,CVE-2023-94425,SERVER-059,Office-A,High,Debian 9,TRUE,Redis,FALSE,2025-02-22
VULN-00877,CVE-2023-14190,SERVER-035,Office-C,Medium,Debian 9,TRUE,Apache HTTP Server,FALSE,2023-09-21
VULN-00878,CVE-2023-2202,SERVER-048,Office-C,High,RedHat Enterprise Linux 8,FALSE,OpenSSH,FALSE,2024-03-11
VULN-00879,CVE-2024-3459,SERVER-036,Office-B,Low,Windows Server 2016,TRUE,Struts 2,TRUE,2024-08-19
VULN-00880,CVE-2024-57543,SERVER-060,Office-B,High,Windows Server 2016,TRUE,Spring Framework,FALSE,2024-10-06
VULN-00881,CVE-2021-14566,SERVER-008,Office-D,High,Windows Server 2022,FALSE,Apache HTTP Server,FALSE,2025-05-10
VULN-00882,CVE-2025-52581,SERVER-003,Office-D,Critical,Windows Server 2016,TRUE,Python 2.7,TRUE,2024-03-05
VULN-00883,CVE-2022-63418,SERVER-052,Office-A,Medium,Linux,FALSE,Python 2.7,TRUE,2024-04-07
VULN-00884,CVE-2022-94116,SERVER-016,Office-C,Low,Debian 9,TRUE,PHP 5.6,TRUE,2024-03-06
VULN-00885,CVE-2023-44669,SERVER-016,Office-C,Low,Debian 9,TRUE,JBoss,TRUE,2025-01-06
VULN-00886,CVE-2024-55892,SERVER-003,Office-D,High,Windows Server 2016,TRUE,Python 2.7,TRUE,2025-06-23
VULN-00887,CVE-2023-51530,SERVER-016,Office-C,High,Debian 9,TRUE,Redis,FALSE,2024-02-28
VULN-00888,CVE-2021-94819,SERVER-036,Office-B,Critical,Windows Server 2016,TRUE,IIS,FALSE,2025-05-08
VULN-00889,CVE-2023-90273,SERVER-067,Office-D,Medium,CentOS 7,TRUE,OpenSSL,FALSE,2025-05-16
VULN-00890,CVE-2022-72977,SERVER-007,Office-D,Critical,Windows Server 2016,TRUE,Spring Framework,FALSE,2025-05-29
VULN-00891,CVE-2025-28866,SERVER-042,Office-D,Low,CentOS 7,TRUE,OpenSSL,FALSE,2023-10-09
VULN-00892,CVE-2021-17885,SERVER-050,Office-D,High,RedHat Enterprise Linux 8,FALSE,JBoss,TRUE,2024-04-01
VULN-00893,CVE-2021-84525,SERVER-053,Office-C,Low,CentOS 7,TRUE,Struts 2,TRUE,2024-06-17
VULN-00894,CVE-2022-71971,SERVER-007,Office-D,Medium,Windows Server 2016,TRUE,Spring Framework,FALSE,2024-11-09
VULN-00895,CVE-2024-42618,SERVER-005,Office-C,High,Windows Server 2022,FALSE,Tomcat,FALSE,2024-08-24
VULN-00896,CVE-2023-74777,SERVER-014,Office-D,Low,Ubuntu 20.04,FALSE,JBoss,TRUE,2025-03-13
VULN-00897,CVE-2025-15832,SERVER-011,Office-D,High,Debian 9,TRUE,Struts 2,TRUE,2024-11-26
VULN-00898,CVE-2023-2441,SERVER-048,Office-C,High,RedHat Enterprise Linux 8,FALSE,PHP 5.6,TRUE,2024-09-25
VULN-00899,CVE-2025-65319,SERVER-004,Office-A,High,CentOS 7,TRUE,Tomcat,FALSE,2024-08-23
VULN-00900,CVE-2022-81311,SERVER-018,Office-B,Medium,Debian 9,TRUE,OpenSSH,FALSE,2024-07-10
VULN-00901,CVE-2025-33029,SERVER-037,Office-B,Medium,CentOS 7,TRUE,OpenSSL,FALSE,2024-03-23
VULN-00902,CVE-2021-7098,SERVER-038,Office-D,Low,RedHat Enterprise Linux 8,FALSE,Apache HTTP Server,FALSE,2024-10-13
VULN-00903,CVE-2024-34168,SERVER-009,Office-D,Critical,Debian 9,TRUE,Apache HTTP Server,FALSE,2024-07-10
VULN-00904,CVE-2025-60345,SERVER-004,Office-A,Medium,CentOS 7,TRUE,PHP 5.6,TRUE,2024-01-15
VULN-00905,CVE-2021-21501,SERVER-009,Office-D,Low,Debian 9,TRUE,PHP 5.6,TRUE,2024-09-08
VULN-00906,CVE-2022-39565,SERVER-049,Office-C,High,Windows Server 2019,FALSE,Struts 2,TRUE,2025-06-08
VULN-00907,CVE-2024-62438,SERVER-022,Office-D,Medium,Windows Server 2019,FALSE,OpenSSL,FALSE,2025-03-22
VULN-00908,CVE-2025-43401,SERVER-009,Office-D,High,Debian 9,TRUE,PHP 5.6,TRUE,2023-08-04
VULN-00909,CVE-2021-12786,SERVER-031,Office-A,High,Ubuntu 20.04,FALSE,PHP 5.6,TRUE,2024-04-29
VULN-00910,CVE-2023-92666,SERVER-018,Office-B,High,Debian 9,TRUE,Redis,FALSE,2024-05-22
VULN-00911,CVE-2023-37324,SERVER-017,Office-A,Low,RedHat Enterprise Linux 8,FALSE,Tomcat,FALSE,2024-10-12
VULN-00912,CVE-2021-17161,SERVER-034,Office-A,Critical,Windows Server 2016,TRUE,Struts 2,TRUE,2024-08-29
VULN-00913,CVE-2023-2100,SERVER-051,Office-D,High,Ubuntu 20.04,FALSE,OpenSSH,FALSE,2024-06-09
VULN-00914,CVE-2023-46510,SERVER-023,Office-C,Medium,Debian 9,TRUE,OpenSSL,FALSE,2024-08-18
VULN-00915,CVE-2024-85379,SERVER-037,Office-B,High,CentOS 7,TRUE,Node.js,FALSE,2025-07-16
VULN-00916,CVE-2021-28996,SERVER-069,Office-C,High,Linux,FALSE,PHP 5.6,TRUE,2025-05-13
VULN-00917,CVE-2025-75931,SERVER-035,Office-C,Low,Debian 9,TRUE,JBoss,TRUE,2024-04-27
VULN-00918,CVE-2025-27518,SERVER-022,Office-D,Low,Windows Server 2019,FALSE,MySQL,FALSE,2024-07-25
VULN-00919,CVE-2021-38084,SERVER-028,Office-B,Medium,Debian 9,TRUE,IIS,FALSE,2023-10-15
VULN-00920,CVE-2024-10399,SERVER-007,Office-D,Critical,Windows Server 2016,TRUE,JBoss,TRUE,2025-04-08
VULN-00921,CVE-2025-16618,SERVER-052,Office-A,High,Linux,FALSE,Struts 2,TRUE,2024-03-28
VULN-00922,CVE-2022-42658,SERVER-044,Office-D,Medium,CentOS 7,TRUE,MySQL,FALSE,2024-09-28
VULN-00923,CVE-2024-47664,SERVER-017,Office-A,Critical,RedHat Enterprise Linux 8,FALSE,Python 2.7,TRUE,2024-05-09
VULN-00924,CVE-2023-2724,SERVER-059,Office-A,High,Debian 9,TRUE,PHP 5.6,TRUE,2024-07-25
VULN-00925,CVE-2024-66833,SERVER-010,Office-A,High,Debian 9,TRUE,PostgreSQL,FALSE,2024-09-16
VULN-00926,CVE-2024-28843,SERVER-030,Office-D,Medium,RedHat Enterprise Linux 8,FALSE,Struts 2,TRUE,2025-02-07
VULN-00927,CVE-2023-6916,SERVER-020,Office-B,Critical,Linux,FALSE,Python 2.7,TRUE,2025-02-22
VULN-00928,CVE-2024-98437,SERVER-022,Office-D,High,Windows Server 2019,FALSE,JBoss,TRUE,2025-04-04
VULN-00929,CVE-2021-52685,SERVER-057,Office-B,Medium,Windows Server 2022,FALSE,JBoss,TRUE,2024-04-04
VULN-00930,CVE-2022-7130,SERVER-025,Office-A,Medium,Windows Server 2019,FALSE,Struts 2,TRUE,2024-03-28
VULN-00931,CVE-2025-90400,SERVER-045,Office-B,Medium,RedHat Enterprise Linux 8,FALSE,Node.js,FALSE,2023-11-19
VULN-00932,CVE-2022-52854,SERVER-003,Office-D,Critical,Windows Server 2016,TRUE,PostgreSQL,FALSE,2024-11-27
VULN-00933,CVE-2021-11986,SERVER-008,Office-D,Medium,Windows Server 2022,FALSE,Python 2.7,TRUE,2024-06-13
VULN-00934,CVE-2022-34779,SERVER-023,Office-C,Critical,Debian 9,TRUE,Node.js,FALSE,2025-01-18
VULN-00935,CVE-2025-77821,SERVER-036,Office-B,High,Windows Server 2016,TRUE,Python 2.7,TRUE,2025-06-22
VULN-00936,CVE-2025-39081,SERVER-061,Office-D,Low,Windows Server 2019,FALSE,OpenSSL,FALSE,2023-09-22
VULN-00937,CVE-2022-85148,SERVER-054,Office-D,Medium,Debian 9,TRUE,JBoss,TRUE,2024-01-25
VULN-00938,CVE-2024-15097,SERVER-012,Office-B,Medium,Debian 9,TRUE,PHP 5.6,TRUE,2025-01-27
VULN-00939,CVE-2022-34088,SERVER-036,Office-B,Low,Windows Server 2016,TRUE,PostgreSQL,FALSE,2025-02-18
VULN-00940,CVE-2022-70558,SERVER-014,Office-D,Medium,Ubuntu 20.04,FALSE,nginx,FALSE,2024-10-28
VULN-00941,CVE-2024-94527,SERVER-046,Office-B,Medium,Windows Server 2019,FALSE,Struts 2,TRUE,2024-05-14
VULN-00942,CVE-2024-77179,SERVER-025,Office-A,Medium,Windows Server 2019,FALSE,Tomcat,FALSE,2023-10-24
VULN-00943,CVE-2025-91827,SERVER-043,Office-D,Medium,Windows Server 2022,FALSE,Struts 2,TRUE,2024-11-14
VULN-00944,CVE-2025-56650,SERVER-057,Office-B,Medium,Windows Server 2022,FALSE,Python 2.7,TRUE,2025-01-11
VULN-00945,CVE-2025-58532,SERVER-031,Office-A,Medium,Ubuntu 20.04,FALSE,Apache HTTP Server,FALSE,2025-04-08
VULN-00946,CVE-2023-44219,SERVER-024,Office-D,High,Windows Server 2016,TRUE,Apache HTTP Server,FALSE,2024-10-01
VULN-00947,CVE-2022-1154,SERVER-053,Office-C,Low,CentOS 7,TRUE,PostgreSQL,FALSE,2024-07-27
VULN-00948,CVE-2021-16661,SERVER-044,Office-D,Low,CentOS 7,TRUE,Python 2.7,TRUE,2023-08-15
VULN-00949,CVE-2025-25572,SERVER-001,Office-D,Medium,Debian 9,TRUE,Apache HTTP Server,FALSE,2024-05-04
VULN-00950,CVE-2023-74756,SERVER-026,Office-C,Medium,Linux,FALSE,OpenSSL,FALSE,2024-02-15
VULN-00951,CVE-2022-47464,SERVER-016,Office-C,High,Debian 9,TRUE,Struts 2,TRUE,2024-06-26
VULN-00952,CVE-2024-22470,SERVER-036,Office-B,Low,Windows Server 2016,TRUE,JBoss,TRUE,2024-08-31
VULN-00953,CVE-2022-74675,SERVER-040,Office-B,High,Debian 9,TRUE,PHP 5.6,TRUE,2024-04-10
VULN-00954,CVE-2025-3783,SERVER-053,Office-C,High,CentOS 7,TRUE,PostgreSQL,FALSE,2024-05-11
VULN-00955,CVE-2021-16401,SERVER-047,Office-B,Critical,RedHat Enterprise Linux 8,FALSE,PHP 5.6,TRUE,2023-12-02
VULN-00956,CVE-2022-48742,SERVER-056,Office-C,High,CentOS 7,TRUE,PostgreSQL,FALSE,2024-11-07
VULN-00957,CVE-2024-40419,SERVER-042,Office-D,Critical,CentOS 7,TRUE,JBoss,TRUE,2025-01-14
VULN-00958,CVE-2023-81437,SERVER-052,Office-A,Medium,Linux,FALSE,Redis,FALSE,2024-05-25
VULN-00959,CVE-2023-96374,SERVER-045,Office-B,High,RedHat Enterprise Linux 8,FALSE,JBoss,TRUE,2023-11-02
VULN-00960,CVE-2021-40987,SERVER-006,Office-D,High,CentOS 7,TRUE,Struts 2,TRUE,2024-05-27
VULN-00961,CVE-2025-95871,SERVER-028,Office-B,Critical,Debian 9,TRUE,PHP 5.6,TRUE,2024-09-11
VULN-00962,CVE-2021-53823,SERVER-068,Office-C,Low,Debian 9,TRUE,PHP 5.6,TRUE,2023-07-30
VULN-00963,CVE-2025-49299,SERVER-045,Office-B,High,RedHat Enterprise Linux 8,FALSE,Struts 2,TRUE,2024-03-06
VULN-00964,CVE-2022-83646,SERVER-062,Office-A,High,Windows Server 2016,TRUE,PHP 5.6,TRUE,2024-09-30
VULN-00965,CVE-2025-50468,SERVER-015,Office-B,High,Debian 9,TRUE,Tomcat,FALSE,2025-03-01
VULN-00966,CVE-2021-90834,SERVER-022,Office-D,Low,Windows Server 2019,FALSE,Tomcat,FALSE,2025-05-23
VULN-00967,CVE-2024-62159,SERVER-043,Office-D,Low,Windows Server 2022,FALSE,JBoss,TRUE,2025-02-09
VULN-00968,CVE-2025-81010,SERVER-030,Office-D,Medium,RedHat Enterprise Linux 8,FALSE,Struts 2,TRUE,2023-07-30
VULN-00969,CVE-2025-61107,SERVER-031,Office-A,Critical,Ubuntu 20.04,FALSE,PHP 5.6,TRUE,2024-07-28
VULN-00970,CVE-2025-7955,SERVER-066,Office-A,High,CentOS 7,TRUE,Struts 2,TRUE,2024-10-15
VULN-00971,CVE-2021-68655,SERVER-011,Office-D,Critical,Debian 9,TRUE,IIS,FALSE,2024-11-07
VULN-00972,CVE-2022-85532,SERVER-066,Office-A,Medium,CentOS 7,TRUE,Python 2.7,TRUE,2025-02-09
VULN-00973,CVE-2021-63167,SERVER-034,Office-A,High,Windows Server 2016,TRUE,JBoss,TRUE,2023-09-02
VULN-00974,CVE-2022-85415,SERVER-049,Office-C,Medium,Windows Server 2019,FALSE,JBoss,TRUE,2025-03-14
VULN-00975,CVE-2024-91173,SERVER-051,Office-D,Medium,Ubuntu 20.04,FALSE,Struts 2,TRUE,2025-03-09
VULN-00976,CVE-2025-62306,SERVER-061,Office-D,Critical,Windows Server 2019,FALSE,Struts 2,TRUE,2025-05-15
VULN-00977,CVE-2023-63413,SERVER-062,Office-A,Low,Windows Server 2016,TRUE,Tomcat,FALSE,2025-01-15
VULN-00978,CVE-2022-54195,SERVER-007,Office-D,Medium,Windows Server 2016,TRUE,OpenSSL,FALSE,2025-06-08
VULN-00979,CVE-2024-15022,SERVER-008,Office-D,Medium,Windows Server 2022,FALSE,nginx,FALSE,2024-07-18
VULN-00980,CVE-2025-20735,SERVER-026,Office-C,Medium,Linux,FALSE,PostgreSQL,FALSE,2023-10-18
VULN-00981,CVE-2024-15830,SERVER-040,Office-B,High,Debian 9,TRUE,Struts 2,TRUE,2024-05-17
VULN-00982,CVE-2024-48593,SERVER-025,Office-A,High,Windows Server 2019,FALSE,Python 2.7,TRUE,2024-03-22
VULN-00983,CVE-2022-92086,SERVER-008,Office-D,Medium,Windows Server 2022,FALSE,Apache HTTP Server,FALSE,2023-07-26
VULN-00984,CVE-2022-10473,SERVER-044,Office-D,Low,CentOS 7,TRUE,Struts 2,TRUE,2024-02-24
VULN-00985,CVE-2021-6954,SERVER-053,Office-C,High,CentOS 7,TRUE,OpenSSL,FALSE,2024-06-23
VULN-00986,CVE-2024-2763,SERVER-001,Office-D,Medium,Debian 9,TRUE,Struts 2,TRUE,2023-10-31
VULN-00987,CVE-2021-33068,SERVER-012,Office-B,High,Debian 9,TRUE,OpenSSH,FALSE,2025-06-16
VULN-00988,CVE-2023-45528,SERVER-066,Office-A,High,CentOS 7,TRUE,OpenSSL,FALSE,2025-03-17
VULN-00989,CVE-2025-24877,SERVER-056,Office-C,Medium,CentOS 7,TRUE,Struts 2,TRUE,2025-01-18
VULN-00990,CVE-2024-51595,SERVER-030,Office-D,Critical,RedHat Enterprise Linux 8,FALSE,PostgreSQL,FALSE,2025-06-16
VULN-00991,CVE-2025-14593,SERVER-011,Office-D,Low,Debian 9,TRUE,Redis,FALSE,2024-03-22
VULN-00992,CVE-2021-47167,SERVER-034,Office-A,Low,Windows Server 2016,TRUE,Tomcat,FALSE,2024-12-18
VULN-00993,CVE-2021-14496,SERVER-066,Office-A,Critical,CentOS 7,TRUE,Python 2.7,TRUE,2024-04-10
VULN-00994,CVE-2024-19294,SERVER-002,Office-D,Medium,Ubuntu 20.04,FALSE,IIS,FALSE,2024-11-20
VULN-00995,CVE-2021-32301,SERVER-010,Office-A,High,Debian 9,TRUE,Redis,FALSE,2025-01-07
VULN-00996,CVE-2022-16066,SERVER-042,Office-D,High,CentOS 7,TRUE,Struts 2,TRUE,2024-03-19
VULN-00997,CVE-2022-29769,SERVER-010,Office-A,High,Debian 9,TRUE,OpenSSH,FALSE,2024-02-02
VULN-00998,CVE-2022-67042,SERVER-024,Office-D,Medium,Windows Server 2016,TRUE,nginx,FALSE,2025-03-17
VULN-00999,CVE-2022-42391,SERVER-036,Office-B,High,Windows Server 2016,TRUE,Python 2.7,TRUE,2023-08-19
VULN-01000,CVE-2023-77995,SERVER-023,Office-C,Medium,Debian 9,TRUE,Spring Framework,FALSE,2023-08-11
VULN-01001,CVE-2021-31980,SERVER-041,Office-B,Critical,Windows Server 2016,TRUE,Python 2.7,TRUE,2024-11-26
VULN-01002,CVE-2025-63483,SERVER-003,Office-D,Low,Windows Server 2016,TRUE,Apache HTTP Server,FALSE,2023-11-17
VULN-01003,CVE-2022-46119,SERVER-014,Office-D,Medium,Ubuntu 20.04,FALSE,OpenSSH,FALSE,2025-01-02
VULN-01004,CVE-2021-8815,SERVER-017,Office-A,Low,RedHat Enterprise Linux 8,FALSE,Apache HTTP Server,FALSE,2024-03-11
VULN-01005,CVE-2023-6693,SERVER-017,Office-A,Medium,RedHat Enterprise Linux 8,FALSE,Tomcat,FALSE,2025-07-09
VULN-01006,CVE-2022-89293,SERVER-001,Office-D,Critical,Debian 9,TRUE,OpenSSH,FALSE,2023-09-28
VULN-01007,CVE-2024-85170,SERVER-024,Office-D,High,Windows Server 2016,TRUE,Tomcat,FALSE,2025-06-11
VULN-01008,CVE-2022-60458,SERVER-036,Office-B,Critical,Windows Server 2016,TRUE,Spring Framework,FALSE,2025-07-18
VULN-01009,CVE-2022-50930,SERVER-059,Office-A,Low,Debian 9,TRUE,Tomcat,FALSE,2024-09-03
VULN-01010,CVE-2025-55389,SERVER-056,Office-C,Critical,CentOS 7,TRUE,PHP 5.6,TRUE,2024-03-21
VULN-01011,CVE-2024-75189,SERVER-011,Office-D,High,Debian 9,TRUE,nginx,FALSE,2024-10-28
VULN-01012,CVE-2023-43460,SERVER-047,Office-B,Low,RedHat Enterprise Linux 8,FALSE,Spring Framework,FALSE,2024-05-21
VULN-01013,CVE-2024-96860,SERVER-005,Office-C,Low,Windows Server 2022,FALSE,MySQL,FALSE,2024-06-25
VULN-01014,CVE-2024-28779,SERVER-018,Office-B,High,Debian 9,TRUE,Struts 2,TRUE,2024-10-15
VULN-01015,CVE-2023-7732,SERVER-003,Office-D,High,Windows Server 2016,TRUE,PHP 5.6,TRUE,2023-12-06
VULN-01016,CVE-2023-40295,SERVER-001,Office-D,Medium,Debian 9,TRUE,PHP 5.6,TRUE,2024-01-24
VULN-01017,CVE-2025-21523,SERVER-012,Office-B,Low,Debian 9,TRUE,Struts 2,TRUE,2024-12-01
VULN-01018,CVE-2024-33429,SERVER-038,Office-D,Critical,RedHat Enterprise Linux 8,FALSE,Redis,FALSE,2025-03-28
VULN-01019,CVE-2023-41385,SERVER-010,Office-A,High,Debian 9,TRUE,Node.js,FALSE,2025-05-10
VULN-01020,CVE-2024-43628,SERVER-031,Office-A,High,Ubuntu 20.04,FALSE,PHP 5.6,TRUE,2025-04-26
VULN-01021,CVE-2022-80019,SERVER-048,Office-C,Critical,RedHat Enterprise Linux 8,FALSE,nginx,FALSE,2024-02-26
VULN-01022,CVE-2021-57123,SERVER-030,Office-D,Medium,RedHat Enterprise Linux 8,FALSE,Tomcat,FALSE,2023-12-07
VULN-01023,CVE-2021-15951,SERVER-015,Office-B,High,Debian 9,TRUE,Struts 2,TRUE,2024-08-16
VULN-01024,CVE-2024-59793,SERVER-003,Office-D,High,Windows Server 2016,TRUE,JBoss,TRUE,2024-02-11
VULN-01025,CVE-2025-3030,SERVER-009,Office-D,Low,Debian 9,TRUE,OpenSSL,FALSE,2025-07-02
VULN-01026,CVE-2023-11767,SERVER-026,Office-C,Critical,Linux,FALSE,Apache HTTP Server,FALSE,2024-09-05
VULN-01027,CVE-2022-25322,SERVER-060,Office-B,High,Windows Server 2016,TRUE,Tomcat,FALSE,2024-08-19
VULN-01028,CVE-2025-76464,SERVER-006,Office-D,Medium,CentOS 7,TRUE,Tomcat,FALSE,2025-05-26
VULN-01029,CVE-2022-29433,SERVER-036,Office-B,Medium,Windows Server 2016,TRUE,Spring Framework,FALSE,2024-07-07
VULN-01030,CVE-2021-9597,SERVER-066,Office-A,High,CentOS 7,TRUE,OpenSSH,FALSE,2024-04-30
VULN-01031,CVE-2024-73963,SERVER-003,Office-D,High,Windows Server 2016,TRUE,Spring Framework,FALSE,2024-06-16
VULN-01032,CVE-2022-3769,SERVER-038,Office-D,High,RedHat Enterprise Linux 8,FALSE,OpenSSL,FALSE,2024-10-17
VULN-01033,CVE-2022-64540,SERVER-003,Office-D,High,Windows Server 2016,TRUE,Spring Framework,FALSE,2023-12-19
VULN-01034,CVE-2023-31846,SERVER-021,Office-B,Medium,Debian 9,TRUE,PHP 5.6,TRUE,2024-11-19
VULN-01035,CVE-2025-97301,SERVER-042,Office-D,Critical,CentOS 7,TRUE,Redis,FALSE,2025-02-23
VULN-01036,CVE-2025-35122,SERVER-004,Office-A,High,CentOS 7,TRUE,JBoss,TRUE,2023-12-21
VULN-01037,CVE-2023-14428,SERVER-035,Office-C,Critical,Debian 9,TRUE,Python 2.7,TRUE,2024-02-24
VULN-01038,CVE-2023-34262,SERVER-034,Office-A,Critical,Windows Server 2016,TRUE,JBoss,TRUE,2025-02-22
VULN-01039,CVE-2024-87650,SERVER-043,Office-D,High,Windows Server 2022,FALSE,IIS,FALSE,2024-04-29
VULN-01040,CVE-2022-76119,SERVER-008,Office-D,Medium,Windows Server 2022,FALSE,Python 2.7,TRUE,2024-08-06
VULN-01041,CVE-2024-29318,SERVER-008,Office-D,Medium,Windows Server 2022,FALSE,Struts 2,TRUE,2025-02-18
VULN-01042,CVE-2023-18913,SERVER-003,Office-D,Critical,Windows Server 2016,TRUE,JBoss,TRUE,2024-09-23
VULN-01043,CVE-2022-68215,SERVER-002,Office-D,Medium,Ubuntu 20.04,FALSE,PHP 5.6,TRUE,2024-01-20
VULN-01044,CVE-2025-27767,SERVER-011,Office-D,Medium,Debian 9,TRUE,Redis,FALSE,2023-09-11
VULN-01045,CVE-2025-68670,SERVER-025,Office-A,High,Windows Server 2019,FALSE,JBoss,TRUE,2024-03-01
VULN-01046,CVE-2021-72308,SERVER-009,Office-D,Medium,Debian 9,TRUE,IIS,FALSE,2024-11-26
VULN-01047,CVE-2023-75523,SERVER-051,Office-D,High,Ubuntu 20.04,FALSE,Apache HTTP Server,FALSE,2024-05-30
VULN-01048,CVE-2023-18458,SERVER-057,Office-B,High,Windows Server 2022,FALSE,PHP 5.6,TRUE,2024-09-30
VULN-01049,CVE-2022-72910,SERVER-053,Office-C,High,CentOS 7,TRUE,nginx,FALSE,2024-02-08
VULN-01050,CVE-2023-82614,SERVER-030,Office-D,Medium,RedHat Enterprise Linux 8,FALSE,Struts 2,TRUE,2024-09-09
VULN-01051,CVE-2023-81985,SERVER-003,Office-D,High,Windows Server 2016,TRUE,JBoss,TRUE,2025-01-15
VULN-01052,CVE-2021-49631,SERVER-018,Office-B,Low,Debian 9,TRUE,Struts 2,TRUE,2024-05-04
VULN-01053,CVE-2025-82970,SERVER-026,Office-C,Low,Linux,FALSE,Struts 2,TRUE,2024-03-30
VULN-01054,CVE-2021-49005,SERVER-065,Office-A,Medium,Windows Server 2016,TRUE,Python 2.7,TRUE,2023-09-11
VULN-01055,CVE-2021-39071,SERVER-057,Office-B,High,Windows Server 2022,FALSE,PostgreSQL,FALSE,2025-03-19
VULN-01056,CVE-2022-86071,SERVER-059,Office-A,Medium,Debian 9,TRUE,PHP 5.6,TRUE,2024-10-26
VULN-01057,CVE-2022-41758,SERVER-010,Office-A,Medium,Debian 9,TRUE,Struts 2,TRUE,2023-07-28
VULN-01058,CVE-2025-91772,SERVER-060,Office-B,High,Windows Server 2016,TRUE,IIS,FALSE,2024-11-08
VULN-01059,CVE-2022-73178,SERVER-011,Office-D,Medium,Debian 9,TRUE,OpenSSL,FALSE,2024-11-26
VULN-01060,CVE-2023-71927,SERVER-009,Office-D,Critical,Debian 9,TRUE,Tomcat,FALSE,2024-12-04
VULN-01061,CVE-2023-52631,SERVER-012,Office-B,High,Debian 9,TRUE,OpenSSL,FALSE,2024-01-04
VULN-01062,CVE-2023-28773,SERVER-047,Office-B,Medium,RedHat Enterprise Linux 8,FALSE,OpenSSL,FALSE,2024-11-21
VULN-01063,CVE-2024-39821,SERVER-026,Office-C,High,Linux,FALSE,JBoss,TRUE,2024-10-24
VULN-01064,CVE-2021-35188,SERVER-056,Office-C,High,CentOS 7,TRUE,Python 2.7,TRUE,2023-08-11
VULN-01065,CVE-2022-10338,SERVER-016,Office-C,Low,Debian 9,TRUE,Python 2.7,TRUE,2024-07-31
VULN-01066,CVE-2023-20647,SERVER-007,Office-D,Medium,Windows Server 2016,TRUE,Python 2.7,TRUE,2024-08-09
VULN-01067,CVE-2024-80028,SERVER-056,Office-C,Critical,CentOS 7,TRUE,Node.js,FALSE,2024-04-18
VULN-01068,CVE-2024-92032,SERVER-009,Office-D,High,Debian 9,TRUE,nginx,FALSE,2024-12-03
VULN-01069,CVE-2021-29198,SERVER-020,Office-B,High,Linux,FALSE,JBoss,TRUE,2024-11-28
VULN-01070,CVE-2021-66495,SERVER-025,Office-A,Medium,Windows Server 2019,FALSE,Node.js,FALSE,2023-12-24
VULN-01071,CVE-2022-84936,SERVER-028,Office-B,Critical,Debian 9,TRUE,Node.js,FALSE,2023-11-15
VULN-01072,CVE-2023-52406,SERVER-047,Office-B,High,RedHat Enterprise Linux 8,FALSE,Struts 2,TRUE,2024-08-24
VULN-01073,CVE-2021-10139,SERVER-069,Office-C,High,Linux,FALSE,JBoss,TRUE,2024-01-26
VULN-01074,CVE-2024-93853,SERVER-002,Office-D,Low,Ubuntu 20.04,FALSE,JBoss,TRUE,2025-02-18
VULN-01075,CVE-2025-93090,SERVER-036,Office-B,High,Windows Server 2016,TRUE,Struts 2,TRUE,2025-07-21
VULN-01076,CVE-2025-27845,SERVER-064,Office-D,Medium,Debian 9,TRUE,JBoss,TRUE,2024-03-01
VULN-01077,CVE-2021-49932,SERVER-062,Office-A,Medium,Windows Server 2016,TRUE,Spring Framework,FALSE,2023-11-22
VULN-01078,CVE-2024-6444,SERVER-006,Office-D,High,CentOS 7,TRUE,JBoss,TRUE,2024-09-21
VULN-01079,CVE-2023-22228,SERVER-009,Office-D,High,Debian 9,TRUE,Struts 2,TRUE,2024-07-22
VULN-01080,CVE-2022-29028,SERVER-014,Office-D,Critical,Ubuntu 20.04,FALSE,nginx,FALSE,2025-06-08
VULN-01081,CVE-2021-83795,SERVER-017,Office-A,Critical,RedHat Enterprise Linux 8,FALSE,Struts 2,TRUE,2024-04-10
VULN-01082,CVE-2025-73150,SERVER-009,Office-D,High,Debian 9,TRUE,PHP 5.6,TRUE,2024-10-05
VULN-01083,CVE-2021-86946,SERVER-057,Office-B,Medium,Windows Server 2022,FALSE,JBoss,TRUE,2024-06-16
VULN-01084,CVE-2022-29265,SERVER-012,Office-B,High,Debian 9,TRUE,JBoss,TRUE,2025-01-21
VULN-01085,CVE-2022-88721,SERVER-046,Office-B,High,Windows Server 2019,FALSE,PHP 5.6,TRUE,2024-04-13
VULN-01086,CVE-2023-99880,SERVER-023,Office-C,Critical,Debian 9,TRUE,PostgreSQL,FALSE,2024-11-23
VULN-01087,CVE-2023-48288,SERVER-024,Office-D,High,Windows Server 2016,TRUE,MySQL,FALSE,2024-08-09
VULN-01088,CVE-2025-31240,SERVER-024,Office-D,High,Windows Server 2016,TRUE,Apache HTTP Server,FALSE,2025-01-29
VULN-01089,CVE-2021-70164,SERVER-052,Office-A,High,Linux,FALSE,nginx,FALSE,2025-02-01
VULN-01090,CVE-2021-5204,SERVER-027,Office-B,Critical,Debian 9,TRUE,JBoss,TRUE,2025-02-19
